OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4805 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4927 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5179 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5408 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5648 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  5870 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6045 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6209 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6428 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6567 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6702 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  6895 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7115 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7311 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  7564 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:   444 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:   890 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:   984 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  1218 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  1292 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  1450 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  1701 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  1959 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2098 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2131 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2308 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2506 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2699 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  2886 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3019 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3231 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3425 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3611 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3803 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  3979 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4141 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4292 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4419 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4551 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17:  4752 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17116 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17182 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17224 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17299 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17337 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17390 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17473 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17593 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17760 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17822 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 17849 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 18150 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 18323 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 18482 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 18571 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 18694 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 18892 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 19022 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 19189 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 19295 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 19493 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 19718 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 19897 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 20125 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 20305 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11351 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11651 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11770 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 11982 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12180 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12344 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12421 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12520 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12793 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12865 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'                                                                                                                      
testStatistics.sh: línea 17: 12915 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2                                                                       
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895                          
terminate called after throwing an instance of 'cv::Exception'
testStatistics.sh: línea 17: 13092 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895
terminate called after throwing an instance of 'cv::Exception'
testStatistics.sh: línea 17: 13303 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2
OpenCV Error: Unknown error code -25 (Bad input roi) in cvInitImageHeader, file /home/neztol/Escritorio/tmp/OpenCV-2.0.0/src/cxcore/cxarray.cpp, line 2895
terminate called after throwing an instance of 'cv::Exception'
testStatistics.sh: línea 17: 13495 Cancelado               (`core' generado) ./navbasadaentorno $s $z $b1 $b2
